mng_item	LJ_rank	Swadesh100	Swadesh200	ura100	ura149	concept	language	lgid3	item	item_IPA	form_set	cogn_set	borr_source	borr_qual	ETYm_notes	ref_borr	glossing_notes	general_notes	ref_abbr	age_term_pq (BCE/CE)	age_term_aq (BCE/CE)
214	401	0	0	-	1	raise, lift / nostaa	Meadow Mari	401	nə̑ltem		10	j							SMSk, TscherWb		
214	401	0	0	-	1	raise, lift / nostaa	Komi-Zyrian	501	lepti̮ni̮		12	l							SyrjWsch		
214	401	0	0	-	1	raise, lift / nostaa	Komi-Permyak	503	lebti̮ni̮		12	l							KoPRSl		
214	401	0	0	-	1	raise, lift / nostaa	Udmurt	504	ǯuti̮ni̮		11	k							WotjWsch		
214	401	0	0	-	1	raise, lift / nostaa	Hungarian	601	emel, felemel, megemel		9	i	U		Possibly Uralic. *älɜ- Unclear. Equivalents from Ob-Ugric and Samoyedic proposed. Connection to Ob-Ugric and Samoyedic forms uncertain.	Zaizc2006, UEW, Tesz			FMSz		
214	401	0	0	-	1	raise, lift / nostaa	Sosva Mansi	701	ālmi		9	i	U		Equivalents in Samoyedic. Hung emel unclear connection	UEW (uralonet)			WogWb		
214	401	0	0	-	1	raise, lift / nostaa	Vakh-Vasyugan Khanty	807	äləm-		9	i	U		Equivalents in Samoyedic. Hung emel unclear connection	UEW (uralonet)			DEWbOstj		
214	401	0	0	-	1	raise, lift / nostaa	Tundra Nenets	902	yilə°		9	i	U 		Equivalents in Samoyedic. Hung emel unclear connection	UEW (uralonet)			JurSWb		
214	401	0	0	-	1	raise, lift / nostaa	Selkup	907	qāqəl-		3	c							SölkWb		
215	402	0	0	-	1	behind / takana	Proto-Uralic*	0	*takana		?	?							UEW, Sam88		
215	402	0	0	-	1	behind / takana	South Saami	101	duekesne		1	a	U			SSA, NES			NSsNdb		
215	402	0	0	-	1	behind / takana	Ume Saami	102	såggèsna		4	d							WbWlap		
215	402	0	0	-	1	behind / takana	Pite Saami	104	duogen ~ duohkaj		1	a	U			SSA, NES					
215	402	0	0	-	1	behind / takana	Pite Saami	104	maŋŋelt		2	b									
215	402	0	0	-	1	behind / takana	North Saami	105	duohkin		1	a	U			SSA, NES			SSSg		
215	402	0	0	-	1	behind / takana	North Saami	105	maŋŋin		2	b							SSSg		
215	402	0	0	-	1	behind / takana	Inari Saami	106	tyehin		1	a	U			SSA, NES			InsSSk		
215	402	0	0	-	1	behind / takana	Inari Saami	106	maajeeld		2	b							InsSSk		
215	402	0	0	-	1	behind / takana	Skolt Saami	107	tuâǥǥ-		1	a	U			SSA, NES			SKosSk		
215	402	0	0	-	1	behind / takana	Kildin Saami	108	maŋ’el’t		2	b							WOLD		
215	402	0	0	-	1	behind / takana	Standard Finnish	203	takana		1	a	U		Deriv. From *taka (*ta +noun deriv. Suffix ka + loc na) Equivalents in Baltic-Finnic, Saamic and Samoyedic (no other. Perä?)	SSA, NES			-		
215	402	0	0	-	1	behind / takana	Karelian Proper	204	takana		1	a	U		Deriv. From *taka (*ta +noun deriv. Suffix ka + loc na) Equivalents in Baltic-Finnic, Saamic and Samoyedic (no other. Perä?)	SSA, NES			KKSV		
215	402	0	0	-	1	behind / takana	Veps	207	taga		1	a	U		Deriv. From *taka (*ta +noun deriv. Suffix ka + loc na) Equivalents in Baltic-Finnic, Saamic and Samoyedic (no other. Perä?)	SSA, NES			VVS		
215	402	0	0	-	1	behind / takana	Ingrian	208	tak̆kā		1	a	U		Deriv. From *taka (*ta +noun deriv. Suffix ka + loc na) Equivalents in Baltic-Finnic, Saamic and Samoyedic (no other. Perä?)	SSA, NES			InkmSk		
215	402	0	0	-	1	behind / takana	Western Votic	209	takan̄		1	a	U		Deriv. From *taka (*ta +noun deriv. Suffix ka + loc na) Equivalents in Baltic-Finnic, Saamic and Samoyedic (no other. Perä?)	SSA, NES			VKJMS		
215	402	0	0	-	1	behind / takana	Standard Estonian	210	taga		1	a	U		Deriv. From *taka (*ta +noun deriv. Suffix ka + loc na) Equivalents in Baltic-Finnic, Saamic and Samoyedic (no other. Perä?)	SSA, NES			SVSk		
215	402	0	0	-	1	behind / takana	Võro South Estonian	211	takahn ~ takan		1	a	U		Deriv. From *taka (*ta +noun deriv. Suffix ka + loc na) Equivalents in Baltic-Finnic, Saamic and Samoyedic (no other. Perä?)	SSA, NES			VESr		
215	402	0	0	-	1	behind / takana	Courland Livonian	212	tagà		1	a	U		Deriv. From *taka (*ta +noun deriv. Suffix ka + loc na) Equivalents in Baltic-Finnic, Saamic and Samoyedic (no other. Perä?)	SSA, NES			LivWb		
215	402	0	0	-	1	behind / takana	Erzya	301	udalo		5	e			Unclear Hanti connection in Cygnakin & Mosin				MordWb		
215	402	0	0	-	1	behind / takana	Erzya	301	ekšse		6	f							MordWb		
215	402	0	0	-	1	behind / takana	Meadow Mari	401	šeŋgelne		9	i	FU		From *śäŋkɜ 'back of something, back, arse ' 	Bereczki2013, UEW			SMSk, TscherWb		
215	402	0	0	-	1	behind / takana	Komi-Zyrian	501	saje̮		7	g	Iranian	possible	Stage of Proto-Iranian not clear	Koivulehto2001, Rédei1986, Holopainen 2019		From "sai" 'backside'	SyrjWsch		
215	402	0	0	-	1	behind / takana	Komi-Zyrian	501	be̮r vi̮le̮		8	h			"Be̮r" from PFU *perä 'back'		"Be̮r" 'back', "vi̮le̮" 'on'		SyrjWsch		
215	402	0	0	-	1	behind / takana	Komi-Permyak	503	saji̮n		7	g	Iranian	possible	Stage of Proto-Iranian not clear	Koivulehto2001, Rédei1986, Holopainen 2019			KoPRSl		
215	402	0	0	-	1	behind / takana	Komi-Permyak	503	be̮ri̮n		8	h							KoPRSl		
215	402	0	0	-	1	behind / takana	Udmurt	504	śe̮ri̮n		10	j							WotjWsch		
215	402	0	0	-	1	behind / takana	Hungarian	601	mögött		2	b	FU		*miŋä (müŋä)  Kivettynyt johdos mög-	UEW			FMSz		
215	402	0	0	-	1	behind / takana	Sosva Mansi	701	sājt		11	k	Komi	clear		Rédei 1970			WogWb		
215	402	0	0	-	1	behind / takana	Vakh-Vasyugan Khanty	807	pi̮rnə		3	c			From stem "pi̮r" 'back', PUgr *purV-				DEWbOstj		
215	402	0	0	-	1	behind / takana	Vakh-Vasyugan Khanty	807	kas		12	l							DEWbOstj		
215	402	0	0	-	1	behind / takana	Tundra Nenets	902	tyax°na		1	a						Form of stem "tyaxə-"	JurSWb		
215	402	0	0	-	1	behind / takana	Selkup	907	tāk		1	a	Samoyedic			Alatalo 2004		Locative postposition is an inflected form of this	SölkWb		
216	403	0	0	-	-	untie / (avata solmu)	Proto-Uralic*	0	[Not reconstructable]		?	?							UEW, Sam88		
216	403	0	0	-	-	untie / (avata solmu)	South Saami	101	noeledh		14	n							NSsNdb		
216	403	0	0	-	-	untie / (avata solmu)	Ume Saami	102	[Form not found]		?	?							WbWlap		
216	403	0	0	-	-	untie / (avata solmu)	Pite Saami	104	nuollat		14	n									
216	403	0	0	-	-	untie / (avata solmu)	Pite Saami	104	tjåvvdet		3	c									
216	403	0	0	-	-	untie / (avata solmu)	North Saami	105	čoavdit		3	c							SSSg		
216	403	0	0	-	-	untie / (avata solmu)	North Saami	105	lutket		4	d							SSSg		
216	403	0	0	-	-	untie / (avata solmu)	Inari Saami	106	čoav'diđ		3	c							InsSSk		
216	403	0	0	-	-	untie / (avata solmu)	Skolt Saami	107	čåuʹdded		3	c							SKosSk		
216	403	0	0	-	-	untie / (avata solmu)	Kildin Saami	108	piess’te		12	l							WOLD		
216	403	0	0	-	-	untie / (avata solmu)	Standard Finnish	203	[No equivalent]		0	0							-		
216	403	0	0	-	-	untie / (avata solmu)	Karelian Proper	204	keritteä		1	a							KKSV		
216	403	0	0	-	-	untie / (avata solmu)	Veps	207	rušta		2	b							NRVS		
216	403	0	0	-	-	untie / (avata solmu)	Ingrian	208	[No equivalent]		0	0						Phrases such as "avaᴅa solmi", lit. 'open a knot' used in given meaning	InkmSk		
216	403	0	0	-	-	untie / (avata solmu)	Western Votic	209	[No equivalent]		0	0						Phrases such as "se̮лmus̄ pǟssemä", lit. 'let loose from a knot' used in given meaning	VKJMS		
216	403	0	0	-	-	untie / (avata solmu)	Standard Estonian	210	[No equivalent]		0	0						Cf. "harutada" 'loosen, unravel, etc.' ; 'untie' usually expressed phrasally: "Sõlme lahti teha, lahti harutada", lit. 'Make, unravel a knot loose'	SVSk		
216	403	0	0	-	-	untie / (avata solmu)	Võro South Estonian	211	[No equivalent]		0	0						Cf. "arõndama ~ arotama", meaning given in Estonian as 'harutama', i.e. 'unravel, loosen etc.', used with knots but not in all cases	VESr		
216	403	0	0	-	-	untie / (avata solmu)	Courland Livonian	212	[Form not found]		?	?							LivWb		
216	403	0	0	-	-	untie / (avata solmu)	Erzya	301	juksńems		5	e							MordWb		
216	403	0	0	-	-	untie / (avata solmu)	Meadow Mari	401	ruδem		8	h							SMSk, TscherWb		
216	403	0	0	-	-	untie / (avata solmu)	Komi-Zyrian	501	raźni̮		6	f	FU		*rańćɜ, raćɜ 'rag; fray, rip open, unfasten '  Propsed equivalents in Saami, Mari, Hungarian and Khanty very uncertain. Onomatopoetic, can be inner developments?	Csúcs2005, UEW			SyrjWsch		
216	403	0	0	-	-	untie / (avata solmu)	Komi-Permyak	503	pe̮rtćavni̮		15	o							KoPRSl		
216	403	0	0	-	-	untie / (avata solmu)	Udmurt	504	serti̮ni̮		9	i							WotjWsch		
216	403	0	0	-	-	untie / (avata solmu)	Hungarian	601	kiold		7	g	FU		*aŋa- Prefix verb	 Zaizc2006, Tesz, UEW			FMSz		
216	403	0	0	-	-	untie / (avata solmu)	Sosva Mansi	701	pēsti		10	j							WogWb		
216	403	0	0	-	-	untie / (avata solmu)	Vakh-Vasyugan Khanty	807	aŋət-		13	m	FU			UEW (uralonet), DEWOS			DEWbOstj		
216	403	0	0	-	-	untie / (avata solmu)	Tundra Nenets	902	yeka-		11	k	Samoyedic			Janhunen 1977			JurSWb		
216	403	0	0	-	-	untie / (avata solmu)	Selkup	907	ći̮kkə-		11	k							SölkWb		
217	404	0	1	1	1	they / he	Proto-Uralic*	0	[Not reconstructable]		?	?						PFU: *sȣ̈	UEW, Sam88		
217	404	0	1	1	1	they / he	South Saami	101	sijjieh		1	a	FU		*sej (Sammallahti)	SSA, NES, UEW, Sammallahti 1998.			NSsNdb		
217	404	0	1	1	1	they / he	Ume Saami	102	sijja		1	a	FU		*sej (Sammallahti)	SSA, NES, UEW, Sammallahti 1998.			WbWlap		
217	404	0	1	1	1	they / he	Pite Saami	104	sija(v)		1	a	FU		*sej (Sammallahti)	SSA, NES, UEW, Sammallahti 1998.					
217	404	0	1	1	1	they / he	North Saami	105	sii		1	a	FU		*sej (Sammallahti)	SSA, NES, UEW, Sammallahti 1998.			SSSg		
217	404	0	1	1	1	they / he	Inari Saami	106	sij		1	a	FU		*sej (Sammallahti)	SSA, NES, UEW, Sammallahti 1998.			InsSSk		
217	404	0	1	1	1	they / he	Skolt Saami	107	sij		1	a	FU		*sej (Sammallahti)	SSA, NES, UEW, Sammallahti 1998.			SKosSk		
217	404	0	1	1	1	they / he	Kildin Saami	108	sɨjj		1	a	FU		*sej (Sammallahti)	SSA, NES, UEW, Sammallahti 1998.			WOLD		
217	404	0	1	1	1	they / he	Standard Finnish	203	he		1	a	FU		*sej (Sammallahti)	SSA, NES, UEW, Sammallahti 1998.			-		
217	404	0	1	1	1	they / he	Karelian Proper	204	hyö		1	a	FU		*sej (Sammallahti)	SSA, NES, UEW, Sammallahti 1998.			KKSV		
217	404	0	1	1	1	they / he	Veps	207	hī		1	a	FU		*sej (Sammallahti)	SSA, NES, UEW, Sammallahti 1998.			VVS		
217	404	0	1	1	1	they / he	Ingrian	208	hȫ		1	a	FU		*sej (Sammallahti)	SSA, NES, UEW, Sammallahti 1998.			InkmSk		
217	404	0	1	1	1	they / he	Western Votic	209	nämä		2	b	Finno-Permic			EES			VKJMS		
217	404	0	1	1	1	they / he	Standard Estonian	210	nemad, nad		2	b	Finno-Permic			EES			SVSk		
217	404	0	1	1	1	they / he	Võro South Estonian	211	nimäq ~ nä etc.		2	b	Finno-Permic			EES			VESr		
217	404	0	1	1	1	they / he	Courland Livonian	212	ne		2	b	Finno-Permic			EES			LivWb		
217	404	0	1	1	1	they / he	Erzya	301	siń		1	a	FU		*sej (Sammallahti)	SSA, NES, UEW, Sammallahti 1998.			MordWb		
217	404	0	1	1	1	they / he	Meadow Mari	401	nuno		3	c							SMSk, TscherWb		
217	404	0	1	1	1	they / he	Komi-Zyrian	501	naje̮		2	b	Finno-Permic			EES			SyrjWsch		
217	404	0	1	1	1	they / he	Komi-Permyak	503	nija		2	b	Finno-Permic			EES			KoPRSl		
217	404	0	1	1	1	they / he	Udmurt	504	soos		1	a	FU		*sej (Sammallahti)	SSA, NES, UEW, Sammallahti 1998.			WotjWsch		
217	404	0	1	1	1	they / he	Hungarian	601	ők		1	a	FU		Cognacy uncertain	Tesz			FMSz		
217	404	0	1	1	1	they / he	Sosva Mansi	701	tān		1	a	FU		*sej (Sammallahti)	SSA, NES, UEW, Sammallahti 1998.			WogWb		
217	404	0	1	1	1	they / he	Vakh-Vasyugan Khanty	807	ləɣ ~ jəɣ  etc.		1	a	FU		*sej (Sammallahti)	SSA, NES, UEW, Sammallahti 1998.			DEWbOstj		
217	404	0	1	1	1	they / he	Tundra Nenets	902	pidoh		5	e							JurSWb		
217	404	0	1	1	1	they / he	Selkup	907	tepət ~ te̮pət		6	f			Not from PU *tȣ̈- 'this'?				SölkWb		
218	405	0	0	-	-	cut down / kaataa (puita)	Proto-Uralic*	0	[Not reconstructable]		?	?							UEW, Sam88		
218	405	0	0	-	-	cut down / kaataa (puita)	South Saami	101	viertedh		6	f							NSsNdb		
218	405	0	0	-	-	cut down / kaataa (puita)	Ume Saami	102	tjuahpat		5	e	FU			Sammallahti 1998			WbWlap		
218	405	0	0	-	-	cut down / kaataa (puita)	Ume Saami	102	veärrdeet		6	f							WbWlap		
218	405	0	0	-	-	cut down / kaataa (puita)	Pite Saami	104	[Form not found]		?	?									
218	405	0	0	-	-	cut down / kaataa (puita)	North Saami	105	čuohppat		5	e	FU			Sammallahti 1998			SSSg		
218	405	0	0	-	-	cut down / kaataa (puita)	Inari Saami	106	virattiđ		6	f							InsSSk		
218	405	0	0	-	-	cut down / kaataa (puita)	Inari Saami	106	njeidiđ		17	q							InsSSk		
218	405	0	0	-	-	cut down / kaataa (puita)	Skolt Saami	107	čuõpˈpâd		5	e	FU			Sammallahti 1998			SKosSk		
218	405	0	0	-	-	cut down / kaataa (puita)	Skolt Saami	107	viirted		6	f							SKosSk		
218	405	0	0	-	-	cut down / kaataa (puita)	Kildin Saami	108	uc’ne		15	o							WOLD		
218	405	0	0	-	-	cut down / kaataa (puita)	Standard Finnish	203	kaataa		1	a	Finnic / Unknown origin		Equivalents in karelian and ingrian.	SSA, NES, EES			-		
218	405	0	0	-	-	cut down / kaataa (puita)	Karelian Proper	204	koatoa		1	a	Finnic / Unknown origin		Equivalents in karelian and ingrian.	SSA, NES, EES			KKSV		
218	405	0	0	-	-	cut down / kaataa (puita)	Karelian Proper	204	leikata		2	b	Germanic	possible	Cf. PGer *blaikjan 'hit a mark in wood' Old germ. Very unclear explanations. Equivalents in Baltic-Finnic (no Livonian) Ritter (unlikely) and Koivulehto propose different words for origin. Van Linde 2007: "U EESm. Of leikata most likely, but only for the lack of better alternatives	SSA, NES, Mikko, LÄGLOS, EES			KKSV		
218	405	0	0	-	-	cut down / kaataa (puita)	Veps	207	sorta ~ sortta		3	c	Finnic			SSA			VVS		
218	405	0	0	-	-	cut down / kaataa (puita)	Ingrian	208	kātā		1	a	Finnic / Unknown origin		Equivalents in karelian and ingrian.	SSA, NES, EES			InkmSk		
218	405	0	0	-	-	cut down / kaataa (puita)	Western Votic	209	лe̮ikkama		2	b	Germanic	possible	Cf. PGer *blaikjan 'hit a mark in wood' Old germ. Very unclear explanations. Equivalents in Baltic-Finnic (no Livonian) Ritter (unlikely) and Koivulehto propose different words for origin. Van Linde 2007: "U EESm. Of leikata most likely, but only for the lack of better alternatives	SSA, NES, Mikko, LÄGLOS, EES			VKJMS		
218	405	0	0	-	-	cut down / kaataa (puita)	Standard Estonian	210	langetada		4	d							SVSk		
218	405	0	0	-	-	cut down / kaataa (puita)	Standard Estonian	210	raiuda		16	p	Germanic	possible	*rakja-	EES			SVSk		
218	405	0	0	-	-	cut down / kaataa (puita)	Võro South Estonian	211	ragoma		16	p	Germanic	possible	*rakja-	EES			VESr		
218	405	0	0	-	-	cut down / kaataa (puita)	Courland Livonian	212	[Form not found]		?	?							LivWb		
218	405	0	0	-	-	cut down / kaataa (puita)	Erzya	301	pravtoms		7	g							MordWb		
218	405	0	0	-	-	cut down / kaataa (puita)	Erzya	301	keŕams		8	h	PFV		Equivalent in Permyak	KESK			MordWb		
218	405	0	0	-	-	cut down / kaataa (puita)	Meadow Mari	401	ruem		10	j	FU		*rokɜ- (roγɜ-, rowɜ-) 'cut'	Bereczki2013, UEW			SMSk, TscherWb		
218	405	0	0	-	-	cut down / kaataa (puita)	Komi-Zyrian	501	[Form not found]		?	?							SyrjWsch		
218	405	0	0	-	-	cut down / kaataa (puita)	Komi-Permyak	503	keravni̮		8	h	PFV		Equivalent in Permyak	KESK			KoPRSl		
218	405	0	0	-	-	cut down / kaataa (puita)	Udmurt	504	pogi̮rti̮ni̮		11	k	Permic / PFV		Unclear connection to Mari	KESK			WotjWsch		
218	405	0	0	-	-	cut down / kaataa (puita)	Hungarian	601	kivág		9	i	UGR / FU		Prefix verb	Tesz			FMSz		
218	405	0	0	-	-	cut down / kaataa (puita)	Sosva Mansi	701	sāɣrapi		12	l						'Hew, cut (down)'	WogWb		
218	405	0	0	-	-	cut down / kaataa (puita)	Vakh-Vasyugan Khanty	807	päɣǝt-		16	p	Ob-Ugric / UGR		Uncertain connection to Mansi and Hungarian	DEWOS			DEWbOstj		
218	405	0	0	-	-	cut down / kaataa (puita)	Vakh-Vasyugan Khanty	807	ri̮ɣǝmt-		17	q							DEWbOstj		
218	405	0	0	-	-	cut down / kaataa (puita)	Tundra Nenets	902	səpə°		13	m							JurSWb		
218	405	0	0	-	-	cut down / kaataa (puita)	Selkup	907	e̮səptə-		14	n							SölkWb		
219	406	0	0	-	-	ten / kymmenen	Proto-Uralic*	0	*luka		2	b	U / FU 		UEW: *luke 'count, number' Sammallahti 1998: proposes an uncertain PIE origin	Sammallahti 1998, UEW, EES			UEW, Sam88		
219	406	0	0	-	-	ten / kymmenen	South Saami	101	luhkie		2	b	U / FU 		UEW: *luke 'count, number' Sammallahti 1998: proposes an uncertain PIE origin	Sammallahti 1998, UEW, EES			NSsNdb		
219	406	0	0	-	-	ten / kymmenen	Ume Saami	102	lühkee		2	b	U / FU 		UEW: *luke 'count, number' Sammallahti 1998: proposes an uncertain PIE origin	Sammallahti 1998, UEW, EES			WbWlap		
219	406	0	0	-	-	ten / kymmenen	Pite Saami	104	lågev		2	b	U / FU 		UEW: *luke 'count, number' Sammallahti 1998: proposes an uncertain PIE origin	Sammallahti 1998, UEW, EES					
219	406	0	0	-	-	ten / kymmenen	North Saami	105	logi		2	b	U / FU 		UEW: *luke 'count, number' Sammallahti 1998: proposes an uncertain PIE origin	Sammallahti 1998, UEW, EES			SSSg		
219	406	0	0	-	-	ten / kymmenen	Inari Saami	106	love		2	b	U / FU 		UEW: *luke 'count, number' Sammallahti 1998: proposes an uncertain PIE origin	Sammallahti 1998, UEW, EES			InsSSk		
219	406	0	0	-	-	ten / kymmenen	Skolt Saami	107	lååi		2	b	U / FU 		UEW: *luke 'count, number' Sammallahti 1998: proposes an uncertain PIE origin	Sammallahti 1998, UEW, EES			SKosSk		
219	406	0	0	-	-	ten / kymmenen	Kildin Saami	108	loagk’		2	b	U / FU 		UEW: *luke 'count, number' Sammallahti 1998: proposes an uncertain PIE origin	Sammallahti 1998, UEW, EES			WOLD		
219	406	0	0	-	-	ten / kymmenen	Standard Finnish	203	kymmenen		1	a	FW		Equivalents in Baltic-Finnic and Mordvin. *küme-ne FU *luka Saamic, Mari, Mansi, Fin. Lukea	SSA, NES, EES			-		
219	406	0	0	-	-	ten / kymmenen	Karelian Proper	204	kymmen ~ kymmenen		1	a	FW		Equivalents in Baltic-Finnic and Mordvin. *küme-ne FU *luka Saamic, Mari, Mansi, Fin. Lukea	SSA, NES, EES			KKSV		
219	406	0	0	-	-	ten / kymmenen	Veps	207	kümńe		1	a	FW		Equivalents in Baltic-Finnic and Mordvin. *küme-ne FU *luka Saamic, Mari, Mansi, Fin. Lukea	SSA, NES, EES			VVS		
219	406	0	0	-	-	ten / kymmenen	Ingrian	208	kümmenän ~ kümmen		1	a	FW		Equivalents in Baltic-Finnic and Mordvin. *küme-ne FU *luka Saamic, Mari, Mansi, Fin. Lukea	SSA, NES, EES			InkmSk		
219	406	0	0	-	-	ten / kymmenen	Western Votic	209	tšümme		1	a	FW		Equivalents in Baltic-Finnic and Mordvin. *küme-ne FU *luka Saamic, Mari, Mansi, Fin. Lukea	SSA, NES, EES			VKJMS		
219	406	0	0	-	-	ten / kymmenen	Standard Estonian	210	kümme		1	a	FW		Equivalents in Baltic-Finnic and Mordvin. *küme-ne FU *luka Saamic, Mari, Mansi, Fin. Lukea	SSA, NES, EES			SVSk		
219	406	0	0	-	-	ten / kymmenen	Võro South Estonian	211	kümme		1	a	FW		Equivalents in Baltic-Finnic and Mordvin. *küme-ne FU *luka Saamic, Mari, Mansi, Fin. Lukea	SSA, NES, EES			VESr		
219	406	0	0	-	-	ten / kymmenen	Courland Livonian	212	kim ~ küm		1	a	FW		Equivalents in Baltic-Finnic and Mordvin. *küme-ne FU *luka Saamic, Mari, Mansi, Fin. Lukea	SSA, NES, EES			LivWb		
219	406	0	0	-	-	ten / kymmenen	Erzya	301	kemeń		1	a	FW		Equivalents in Baltic-Finnic and Mordvin. *küme-ne FU *luka Saamic, Mari, Mansi, Fin. Lukea	SSA, NES, EES			MordWb		
219	406	0	0	-	-	ten / kymmenen	Meadow Mari	401	lu		2	b	FU		From PFU*luke 'to count'	Bereczki2013, UEW			SMSk, TscherWb		
219	406	0	0	-	-	ten / kymmenen	Komi-Zyrian	501	das		3	c	Indo-Iranian	clear		Rédei 1986.			SyrjWsch		
219	406	0	0	-	-	ten / kymmenen	Komi-Permyak	503	das		3	c	Indo-Iranian	clear		Rédei 1986.			KoPRSl		
219	406	0	0	-	-	ten / kymmenen	Udmurt	504	das		3	c	Indo-Iranian	clear		Rédei 1986.			WotjWsch		
219	406	0	0	-	-	ten / kymmenen	Hungarian	601	tíz		3	f	Iranian	clear		Holopainen 2019			FMSz		
219	406	0	0	-	-	ten / kymmenen	Sosva Mansi	701	low		2	b	FU		From PFU*luke 'to count'	 UEW			WogWb		
219	406	0	0	-	-	ten / kymmenen	Vakh-Vasyugan Khanty	807	jɔ̈ŋ		4	d	Tungusic	possible		Futaky 1975			DEWbOstj		
219	406	0	0	-	-	ten / kymmenen	Tundra Nenets	902	yúq		5	e	Samoyedic			Janhunen 1977			JurSWb		
219	406	0	0	-	-	ten / kymmenen	Selkup	907	kȫt		5	e							SölkWb		
220	407	0	0	-	1	mosquito / hyttynen	Proto-Uralic*	0	[Not reconstructable]		?	?							UEW, Sam88		
220	407	0	0	-	1	mosquito / hyttynen	South Saami	101	tjoejhke		2	b	FW		*śäśke Possibly onomatopoetic Equivalents in Baltic-Finnic, Saamic and Moksha Mordwin	SSA, NES, UEW			NSsNdb		
220	407	0	0	-	1	mosquito / hyttynen	Ume Saami	102	tjuaihka		2	b	FW		*śäśke Possibly onomatopoetic Equivalents in Baltic-Finnic, Saamic and Moksha Mordwin	SSA, NES, UEW			WbWlap		
220	407	0	0	-	1	mosquito / hyttynen	Pite Saami	104	tjuajjka		2	b	FW		*śäśke Possibly onomatopoetic Equivalents in Baltic-Finnic, Saamic and Moksha Mordwin	SSA, NES, UEW					
220	407	0	0	-	1	mosquito / hyttynen	North Saami	105	čuoika		2	b	FW		*śäśke Possibly onomatopoetic Equivalents in Baltic-Finnic, Saamic and Moksha Mordwin	SSA, NES, UEW			SSSg		
220	407	0	0	-	1	mosquito / hyttynen	Inari Saami	106	čuos'ka		2	b	FW		*śäśke Possibly onomatopoetic Equivalents in Baltic-Finnic, Saamic and Moksha Mordwin	SSA, NES, UEW			InsSSk		
220	407	0	0	-	1	mosquito / hyttynen	Skolt Saami	107	čuõškk		2	b	FW		*śäśke Possibly onomatopoetic Equivalents in Baltic-Finnic, Saamic and Moksha Mordwin	SSA, NES, UEW			SKosSk		
220	407	0	0	-	1	mosquito / hyttynen	Kildin Saami	108	čūššk		2	b	FW		*śäśke Possibly onomatopoetic Equivalents in Baltic-Finnic, Saamic and Moksha Mordwin	SSA, NES, UEW			WOLD		
220	407	0	0	-	1	mosquito / hyttynen	Standard Finnish	203	hyttynen		1	a	Finnish		No equivalents in other FU languages. Probably a young descriptive word. Sääski 'mosquito' has FU origin'	SSA, NES			SSA		
220	407	0	0	0	1	mosquito / hyttynenS	Standard Finnish	203	sääski		2	b	FW		*śäśke Possibly onomatopoetic Equivalents in Baltic-Finnic, Saamic and Moksha Mordwin	SSA, NES, UEW			SSA		
220	407	0	0	-	1	mosquito / hyttynen	Karelian Proper	204	seäksi		2	b	FW		*śäśke Possibly onomatopoetic Equivalents in Baltic-Finnic, Saamic and Moksha Mordwin	SSA, NES, UEW			KKSV		
220	407	0	0	-	1	mosquito / hyttynen	Veps	207	säsk		2	b	FW		*śäśke Possibly onomatopoetic Equivalents in Baltic-Finnic, Saamic and Moksha Mordwin	SSA, NES, UEW			NRVS		
220	407	0	0	-	1	mosquito / hyttynen	Veps	207	t́iheińe ~ t́ihäińe		3	c							VVS		
220	407	0	0	-	1	mosquito / hyttynen	Ingrian	208	sǟski		2	b	FW		*śäśke Possibly onomatopoetic Equivalents in Baltic-Finnic, Saamic and Moksha Mordwin	SSA, NES, UEW			InkmSk		
220	407	0	0	-	1	mosquito / hyttynen	Western Votic	209	säśḱ		2	b	FW		*śäśke Possibly onomatopoetic Equivalents in Baltic-Finnic, Saamic and Moksha Mordwin	SSA, NES, UEW			Eesti etümoloogiasõnaraamat		
220	407	0	0	-	1	mosquito / hyttynen	Standard Estonian	210	sääsk		2	b	FW		*śäśke Possibly onomatopoetic Equivalents in Baltic-Finnic, Saamic and Moksha Mordwin	SSA, NES, UEW			SVSk		
220	407	0	0	-	1	mosquito / hyttynen	Võro South Estonian	211	kiholanõ		13	m							VESr		
220	407	0	0	-	1	mosquito / hyttynen	Courland Livonian	212	knoùsəl ~ knoùsəlʹ		4	d	Latvian	clear		Suhonen 1973			LivWb		
220	407	0	0	-	1	mosquito / hyttynen	Erzya	301	śeśke		2	b	PFV			Vershinin 2009, EES			MordWb		
220	407	0	0	-	1	mosquito / hyttynen	Meadow Mari	401	šə̑ŋa		7	g							SMSk, TscherWb		
220	407	0	0	-	1	mosquito / hyttynen	Komi-Zyrian	501	nom		5	e	U		*nemɜ 'mosquito' Unclear equivalents	KESK, UEW			SyrjWsch		
220	407	0	0	-	1	mosquito / hyttynen	Komi-Permyak	503	nom		5	e	U		*nemɜ 'mosquito' Unclear equivalents	KESK, UEW		Stem "nomj-"	KoPRSl		
220	407	0	0	-	1	mosquito / hyttynen	Udmurt	504	ćibiń		8	h	Tatar	clear		Tarakanov 1993		Dialectal?	WotjWsch		
220	407	0	0	-	1	mosquito / hyttynen	Hungarian	601	szúnyog		6	f	West Old Turkic	probable	< WOT *siŋuk  Probably from second layer of early Turkic borrowings	WOT2, Tesz			FMSz		
220	407	0	0	-	1	mosquito / hyttynen	Sosva Mansi	701	lʹōm-woj		9	i					Comp.; "woj ~ uj" 'animal'		WogWb		
